id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
944,SeLoger,590.0,21.5,27.44,Appartement,"1 pièce - 21,5 m², étage",69008,Lyon,45.73896954451855,4.887258206012041,https://www.seloger.com/annonces/locations/appartement/lyon-69/260684585.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D6&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Monplaisir / Bachut,Studio/T1,3388.0,0,821.0,0,477.0,1,3569.0,0,1081.0,0,1190.0,0,148.0,4,2365.0,0,615.0,0,565.0,0,163.0,1,1604.0,0,451.0,2,5751.0,0,3295.0,0,1479.0,0,826.0,0,5373.0,0,1533.0,0,2448.0,0
945,SeLoger,995.0,53.0,18.77,Appartement,"2 pièce - 1 chambre - s, , 53 m², Étage 3/4",69007,Lyon,45.73976919425074,4.841979425761636,https://www.seloger.com/annonces/locations/appartement/lyon-69/260442261.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D6&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Guillotière / Jean Macé,T2,2455.0,0,108.0,3,649.0,0,1613.0,0,861.0,0,430.0,1,201.0,3,544.0,0,775.0,0,350.0,1,273.0,2,616.0,0,251.0,2,5072.0,0,661.0,0,1704.0,0,632.0,0,3526.0,0,584.0,0,138.0,1
946,SeLoger,867.0,42.2,20.55,Appartement,"2 pièce - 1 chambre - s, , 42,2 m², Étage 2/2",69000,Lyon,45.753215789663095,4.8292801597224315,https://www.seloger.com/annonces/locations/appartement/lyon-69/260534783.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D6&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,T2,1137.0,0,99.0,13,81.0,3,27.0,2,103.0,7,243.0,3,273.0,16,559.0,0,525.0,0,45.0,7,173.0,2,596.0,0,105.0,14,3952.0,0,164.0,2,101.0,2,80.0,5,1984.0,0,1828.0,0,1526.0,0
947,SeLoger,900.0,49.0,18.37,Appartement,"2 pièce - 1 chambre - s, , 49 m², RDC",69005,Lyon,45.75587539841322,4.821160657699869,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/fourviere-saint-just/258969729.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D6&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vieux Lyon,T2,1256.0,0,226.0,9,276.0,1,686.0,0,435.0,2,325.0,4,158.0,7,272.0,1,313.0,1,494.0,1,487.0,1,355.0,2,56.0,11,4040.0,0,653.0,0,698.0,0,411.0,2,1905.0,0,1592.0,0,860.0,0
948,SeLoger,648.0,28.0,23.14,Appartement,"1 pièce - 28 m², étage",69009,Lyon,45.78510830312439,4.789712239856124,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/vaise-rochecardon-industrie/258928857.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D6&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vaise / Valmy,Studio/T1,3764.0,0,1278.0,0,402.0,2,1718.0,0,1463.0,0,396.0,1,203.0,5,2307.0,0,2422.0,0,1120.0,0,1559.0,0,2150.0,0,495.0,2,4890.0,0,1791.0,0,1796.0,0,1502.0,0,3717.0,0,971.0,0,2271.0,0
949,SeLoger,1500.0,99.7,15.05,Appartement,"5 pièce - 3 chambre - s, s, 99,7 m², étage",69008,Lyon,45.72817646093689,4.882152011558517,https://www.seloger.com/annonces/locations/appartement/lyon-69/260158985.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D6&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,Grand (T4+),4083.0,0,141.0,3,333.0,1,3978.0,0,2159.0,0,623.0,0,71.0,15,1840.0,0,775.0,0,784.0,0,240.0,1,1554.0,0,132.0,6,6692.0,0,3397.0,0,2036.0,0,543.0,0,5994.0,0,1612.0,0,2328.0,0
950,SeLoger,616.0,22.0,28.0,Appartement,"1 pièce - 22 m², étage, dès le 23/03/2026",69000,Lyon,45.75800253792822,4.841007546563832,https://www.seloger.com/annonces/locations/appartement/lyon-69/260144609.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Grand Lyon / Autre,Studio/T1,785.0,0,29.0,35,285.0,5,625.0,0,226.0,5,62.0,10,327.0,5,460.0,1,97.0,2,248.0,4,256.0,7,826.0,0,278.0,5,3112.0,0,482.0,1,682.0,0,271.0,2,1531.0,0,998.0,0,1989.0,0
951,SeLoger,1370.0,93.8,14.61,Appartement,"3 pièce - 2 chambre - s, s, 93,8 m², étage",69009,Lyon,45.777189693867406,4.8116308129119885,https://www.seloger.com/annonces/locations/appartement/lyon-69/260107399.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Vaise / Valmy,T3,1850.0,0,456.0,3,461.0,3,461.0,2,468.0,2,402.0,1,88.0,7,691.0,0,878.0,0,470.0,2,494.0,1,335.0,1,125.0,4,3299.0,0,456.0,1,469.0,1,336.0,3,1805.0,0,374.0,1,798.0,0
952,SeLoger,1290.0,77.0,16.75,Appartement,"3 pièce - 2 chambre - s, s, 77 m², Étage 4/5",69001,Lyon,45.76966972334596,4.818656571230636,https://www.seloger.com/annonces/locations/appartement/lyon-69/260018573.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Pentes Croix-Rousse,T3,1088.0,0,125.0,5,830.0,0,1007.0,0,384.0,1,542.0,0,202.0,7,575.0,0,1061.0,0,533.0,0,589.0,0,987.0,0,186.0,11,3133.0,0,533.0,0,1042.0,0,480.0,1,1125.0,0,772.0,0,976.0,0
953,SeLoger,540.0,60.0,9.0,Appartement,"4 pièce - 3 chambre - s, s, 60 m², RDC",69009,Lyon,45.79563468018645,4.810184224815141,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/la-duchere/259611675.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vaise / Valmy,Grand (T4+),3377.0,0,843.0,0,1595.0,0,2324.0,0,1722.0,0,1610.0,0,723.0,0,2744.0,0,1504.0,0,1881.0,0,1038.0,0,1176.0,0,547.0,0,3516.0,0,2358.0,0,2372.0,0,829.0,0,3277.0,0,1686.0,0,1436.0,0
954,SeLoger,2350.0,100.7,23.34,Appartement,"4 pièce - 3 chambre - Duplex s, s, 100,7 m², Étage 5/5",69006,Lyon,45.77921313650273,4.861169141768866,https://www.seloger.com/annonces/locations/appartement/lyon-69/260684371.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,Grand (T4+),2208.0,0,857.0,0,894.0,0,1204.0,0,1012.0,0,1249.0,0,512.0,0,1257.0,0,1088.0,0,1234.0,0,1302.0,0,1620.0,0,874.0,0,897.0,0,1489.0,0,1254.0,0,1035.0,0,2160.0,0,2546.0,0,3252.0,0
955,SeLoger,1020.0,55.0,18.55,Appartement,"2 pièce - 1 chambre - s, , 55 m², RDC",69000,Lyon,45.75540448199921,4.846870754022927,https://www.seloger.com/annonces/locations/appartement/lyon-69/26ANYQMTTEIU.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,T2,818.0,0,134.0,26,265.0,4,167.0,1,264.0,3,220.0,8,227.0,14,857.0,0,271.0,2,172.0,5,156.0,8,397.0,1,22.0,14,3296.0,0,246.0,2,918.0,0,356.0,2,1964.0,0,474.0,1,1573.0,0
956,SeLoger,1008.0,56.0,18.0,Appartement,"3 pièce - 2 chambre - s, s, 56 m², Étage 5/6",69002,Lyon,45.76038146638463,4.8367363799998255,https://www.seloger.com/annonces/locations/appartement/lyon-69/260358819.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Bellecour / Cordeliers,T3,366.0,1,153.0,45,84.0,4,581.0,0,43.0,16,110.0,6,324.0,1,36.0,3,484.0,1,122.0,6,211.0,1,1212.0,0,331.0,2,2982.0,0,591.0,0,284.0,3,110.0,4,1199.0,0,1411.0,0,1792.0,0
957,SeLoger,2795.0,104.0,26.88,Appartement,"3 pièce - 2 chambre - s, s, 104 m², Étage 5/6",69006,Lyon,45.76459730067827,4.844338004493405,https://www.seloger.com/annonces/locations/appartement/lyon-69/259932687.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Brotteaux / Foch,T3,839.0,0,72.0,13,225.0,2,98.0,4,64.0,7,46.0,10,180.0,9,757.0,0,827.0,0,42.0,9,129.0,1,1024.0,0,109.0,14,2335.0,0,257.0,3,264.0,2,16.0,7,997.0,0,1305.0,0,2400.0,0
958,SeLoger,1016.0,45.0,22.58,Appartement,"2 pièce - 1 chambre - s, , 45 m², RDC/4",69000,Lyon,45.781642539447766,4.835389352657724,https://www.seloger.com/annonces/locations/appartement/lyon-69/26TAPV7FP3K7.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,T2,1336.0,0,135.0,7,352.0,1,456.0,1,713.0,0,547.0,0,179.0,11,1114.0,0,214.0,9,156.0,4,339.0,1,169.0,3,261.0,8,1392.0,0,264.0,1,599.0,0,322.0,1,1154.0,0,629.0,0,1242.0,0
959,SeLoger,481.0,20.1,23.93,Appartement,"1 pièce - 20,1 m², Étage 3/3, dès le 19/02/2026",69000,Lyon,45.76642646119745,4.840742640291867,https://www.seloger.com/annonces/locations/appartement/lyon-69/260689571.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,Studio/T1,664.0,0,142.0,29,351.0,3,342.0,3,189.0,7,249.0,9,26.0,11,438.0,2,1033.0,0,125.0,10,286.0,1,1070.0,0,221.0,12,2241.0,0,227.0,2,264.0,1,241.0,7,663.0,0,1627.0,0,2165.0,0
960,SeLoger,1113.0,65.0,17.12,Appartement,"3 pièce - 2 chambre - s, s, 65 m², Étage 5/6",69003,Lyon,45.753930964306335,4.860644207526537,https://www.seloger.com/annonces/locations/appartement/lyon-69/260677493.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Part-Dieu / Villette,T3,769.0,0,338.0,5,482.0,1,1093.0,0,464.0,2,320.0,1,197.0,13,1393.0,0,1199.0,0,86.0,3,505.0,0,779.0,0,310.0,3,3482.0,0,1046.0,0,919.0,0,517.0,0,2729.0,0,609.0,0,1355.0,0
961,SeLoger,2350.0,110.0,21.36,Maison,"5 pièce - 3 chambre - Maison s, s, 110 m², dès le 04/04/2026",69008,Lyon,45.74157014111103,4.879714668464618,https://www.seloger.com/annonces/locations/maison/lyon-69/259961619.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,Grand (T4+),2769.0,0,717.0,0,253.0,3,2916.0,0,671.0,0,732.0,0,259.0,4,1984.0,0,238.0,4,556.0,0,545.0,0,1120.0,0,511.0,0,5237.0,0,2667.0,0,827.0,0,470.0,1,4748.0,0,1008.0,0,1873.0,0
962,SeLoger,628.0,18.0,34.89,Appartement,"1 pièce - 18 m², Étage 4/5",69000,Lyon,45.768832058885565,4.837116329659391,https://www.seloger.com/annonces/locations/appartement/lyon-69/260892509.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,Studio/T1,338.0,2,67.0,52,230.0,5,432.0,1,396.0,4,158.0,2,268.0,17,76.0,6,1301.0,0,101.0,6,418.0,2,719.0,0,98.0,14,2147.0,0,275.0,2,577.0,0,133.0,5,291.0,2,1306.0,0,1987.0,0
963,SeLoger,964.0,54.0,17.85,Appartement,"2 pièce - 1 chambre - s, , 54 m², étage",69003,Lyon,45.755998791562234,4.864233588702486,https://www.seloger.com/annonces/locations/appartement/lyon-69/260789623.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Part-Dieu / Villette,T2,807.0,0,234.0,2,125.0,1,1223.0,0,820.0,0,271.0,1,168.0,8,1212.0,0,1507.0,0,139.0,2,246.0,1,990.0,0,238.0,9,3319.0,0,1260.0,0,870.0,0,225.0,2,2787.0,0,901.0,0,1674.0,0
964,SeLoger,684.0,50.3,13.6,Appartement,"2 pièce - 1 chambre - s, , 50,3 m², étage",69009,Lyon,45.76768367412664,4.7903469454537655,https://www.seloger.com/annonces/locations/appartement/lyon-69/260684581.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vaise / Valmy,T2,3241.0,0,802.0,0,790.0,0,1478.0,0,1493.0,0,1593.0,0,159.0,4,1680.0,0,764.0,0,842.0,0,1368.0,0,2194.0,0,386.0,6,5200.0,0,1414.0,0,1498.0,0,387.0,1,3332.0,0,828.0,0,1728.0,0
965,SeLoger,3490.0,250.0,13.96,Maison,"6 pièce - 4 chambre - Maison s, s, 250 m², 1 000 m² de terrain",69000,Lyon,45.7528127859865,4.851381903862429,https://www.seloger.com/annonces/locations/maison/saint-cyr-au-mont-d-or-69/ouest/258575495.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,Grand Lyon / Autre,Grand (T4+),833.0,0,126.0,16,368.0,2,394.0,1,110.0,5,52.0,4,129.0,16,876.0,0,481.0,1,154.0,4,50.0,2,452.0,1,193.0,11,3554.0,0,554.0,0,986.0,0,101.0,4,2384.0,0,215.0,1,1188.0,0
966,SeLoger,910.0,31.0,29.35,Appartement,"1 pièce - 31 m², étage",69007,Lyon,45.745083572829024,4.854950505807068,https://www.seloger.com/annonces/locations/appartement/lyon-69/260638339.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Guillotière / Jean Macé,Studio/T1,1634.0,0,374.0,2,345.0,1,1178.0,0,749.0,0,557.0,0,135.0,5,672.0,0,365.0,8,341.0,1,459.0,2,802.0,0,214.0,8,4415.0,0,716.0,0,846.0,0,421.0,1,3271.0,0,966.0,0,296.0,1
967,SeLoger,602.0,30.9,19.48,Appartement,"1 pièce - 30,9 m², Étage 1/2",69008,Lyon,45.74201503068395,4.857747799491599,https://www.seloger.com/annonces/locations/appartement/lyon-69/260145367.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,Studio/T1,1984.0,0,667.0,0,653.0,0,1583.0,0,778.0,0,602.0,0,197.0,6,705.0,0,192.0,7,408.0,1,413.0,2,887.0,0,377.0,4,4768.0,0,995.0,0,732.0,0,257.0,1,3674.0,0,855.0,0,224.0,3
968,SeLoger,1100.0,62.9,17.49,Appartement,"2 pièce - 1 chambre - s, , 62,9 m², Étage 4/6",69006,Lyon,45.766719797845056,4.850179536604573,https://www.seloger.com/annonces/locations/appartement/lyon-69/260060603.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,T2,870.0,0,8.0,15,118.0,3,390.0,4,263.0,13,212.0,6,160.0,8,744.0,0,608.0,0,96.0,9,328.0,4,1099.0,0,53.0,23,2016.0,0,368.0,3,271.0,4,397.0,9,1228.0,0,1378.0,0,2727.0,0
969,SeLoger,613.0,60.0,10.22,Appartement,"4 pièce - 3 chambre - s, s, 60 m², étage",69007,Lyon,45.75168357067335,4.842692680138355,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/la-guillotiere-sud/259512529.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Guillotière / Jean Macé,Grand (T4+),1332.0,0,69.0,46,186.0,9,390.0,1,300.0,3,70.0,4,40.0,4,357.0,2,263.0,1,140.0,4,198.0,9,347.0,1,152.0,11,3760.0,0,140.0,2,958.0,0,223.0,5,2244.0,0,845.0,0,1278.0,0
970,SeLoger,1390.0,82.8,16.79,Appartement,"3 pièce - 2 chambre - s, s, 82,8 m², Étage 5/6",69007,Lyon,45.7395126048931,4.831259790815351,https://www.seloger.com/annonces/locations/appartement/lyon-69/260812441.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Guillotière / Jean Macé,T3,2613.0,0,258.0,1,562.0,0,1488.0,0,825.0,0,776.0,0,232.0,6,984.0,0,1121.0,0,555.0,0,168.0,1,999.0,0,47.0,4,5300.0,0,555.0,0,1480.0,0,553.0,0,3488.0,0,618.0,0,964.0,0
971,SeLoger,790.0,18.0,43.89,Appartement,"1 pièce - 18 m², étage",69003,Lyon,45.764305076638884,4.859789631862309,https://www.seloger.com/annonces/locations/appartement/lyon-69/260757611.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Part-Dieu / Villette,Studio/T1,610.0,0,270.0,7,333.0,3,462.0,1,660.0,0,374.0,2,231.0,7,238.0,2,684.0,0,366.0,9,236.0,4,1045.0,0,206.0,8,2338.0,0,442.0,1,376.0,3,258.0,3,2019.0,0,1220.0,0,2463.0,0
972,SeLoger,1160.0,69.1,16.79,Appartement,"3 pièce - 2 chambre - s, s, 69,1 m², étage",69008,Lyon,45.73440595517293,4.85598016891271,https://www.seloger.com/annonces/locations/appartement/lyon-69/260914825.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,T3,2821.0,0,606.0,0,416.0,2,2289.0,0,1452.0,0,230.0,1,103.0,6,417.0,1,696.0,0,872.0,0,361.0,1,890.0,0,122.0,5,5604.0,0,1432.0,0,1442.0,0,219.0,2,4389.0,0,1003.0,0,410.0,1
973,SeLoger,730.0,17.0,42.94,Appartement,"1 pièce - 17 m², étage",69000,Lyon,45.7592488452869,4.81790109516157,https://www.seloger.com/annonces/locations/appartement/lyon-69/259947099.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,Studio/T1,1299.0,0,305.0,1,329.0,1,1094.0,0,718.0,0,316.0,2,183.0,4,618.0,0,513.0,0,844.0,0,367.0,1,239.0,2,181.0,7,3919.0,0,1030.0,0,1074.0,0,303.0,2,1747.0,0,1217.0,0,418.0,1
974,SeLoger,490.0,18.0,27.22,Appartement,"1 pièce - 18 m², RDC",69009,Lyon,45.79864653721171,4.817404002036932,https://www.seloger.com/258968375/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vaise / Valmy,Studio/T1,3432.0,0,1209.0,0,1012.0,0,2625.0,0,2188.0,0,1061.0,0,361.0,2,3111.0,0,1610.0,0,2329.0,0,1444.0,0,557.0,0,495.0,1,3147.0,0,2329.0,0,2706.0,0,672.0,0,3320.0,0,2054.0,0,1460.0,0
975,SeLoger,1750.0,62.9,27.82,Appartement,"3 pièce - 2 chambre - s, s, 62,9 m², Étage 7/7",69006,Lyon,45.76984173724415,4.866216736769208,https://www.seloger.com/annonces/locations/appartement/lyon-69/260587601.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,T3,1401.0,0,407.0,1,373.0,1,782.0,0,563.0,0,387.0,1,540.0,0,546.0,0,757.0,0,545.0,0,943.0,0,1837.0,0,268.0,4,1959.0,0,1084.0,0,1015.0,0,336.0,1,2368.0,0,2000.0,0,3173.0,0
976,SeLoger,1310.0,58.8,22.28,Appartement,"3 pièce - 2 chambre - s, s, 58,8 m², Étage 1/7",69006,Lyon,45.77370196230508,4.845510409305871,https://www.seloger.com/annonces/locations/appartement/lyon-69/259902313.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Brotteaux / Foch,T3,1068.0,0,144.0,1,244.0,1,802.0,0,471.0,1,443.0,2,267.0,3,804.0,0,944.0,0,329.0,2,743.0,0,782.0,0,42.0,8,1352.0,0,449.0,1,596.0,0,604.0,0,804.0,0,1450.0,0,2277.0,0
977,SeLoger,1130.0,73.0,15.48,Appartement,"2 pièce - 1 chambre - s, , 73 m², Étage 4/5",69001,Lyon,45.767686140064384,4.836695541322235,https://www.seloger.com/annonces/locations/appartement/lyon-69/260095661.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Terreaux / Hotel de Ville,T2,361.0,3,47.0,65,104.0,6,376.0,1,328.0,8,199.0,2,306.0,14,155.0,6,1173.0,0,17.0,8,373.0,3,836.0,0,75.0,13,2271.0,0,163.0,2,561.0,0,202.0,7,405.0,2,1401.0,0,1908.0,0
978,SeLoger,589.0,14.0,42.07,Studio,"4 pièce - 3 chambre - Studio s, s, 14 m², étage",69000,Lyon,45.76012341499467,4.849591885096815,https://www.seloger.com/annonces/locations/appartement/villeurbanne-69/la-doua/254384003.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,Grand Lyon / Autre,Grand (T4+),449.0,1,130.0,7,486.0,1,436.0,2,496.0,1,333.0,4,154.0,10,1027.0,0,567.0,0,278.0,6,430.0,2,391.0,1,122.0,13,2750.0,0,318.0,3,434.0,2,113.0,6,1640.0,0,678.0,0,2012.0,0
979,SeLoger,1058.0,81.0,13.06,Appartement,"3 pièce - 2 chambre - s, s, 81 m², étage",69001,Lyon,45.76897549773605,4.822511791165805,https://www.seloger.com/annonces/locations/appartement/lyon-69/260089259.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Terreaux / Hotel de Ville,T3,779.0,0,217.0,13,583.0,0,740.0,0,353.0,1,257.0,5,94.0,6,364.0,1,1177.0,0,250.0,2,473.0,1,1074.0,0,78.0,19,2930.0,0,250.0,1,976.0,0,493.0,1,845.0,0,833.0,0,1068.0,0
